name,sn,scale,date,rev,printed,Recon,series,Shaded_Relief,Best_topo,best_sr,best_mil,best_bath,Color,file,raster,Cell_name,dups,Notes
Shishmaref,464112,250000,1951,,1956,1,Topographic,0,0,0,0,0,,AK_Shishmaref_464112_1951_250000_geo.tif,AK_Shishmaref_464112_1951_250000_geo,Shishmaref,,1) Print date assumed (stamped: May 2? 1956)
Shishmaref,361420,250000,1950,1970,1971,0,Topographic,0,0,0,0,0,,AK_Shishmaref_361420_1950_250000_geo.tif,AK_Shishmaref_361420_1950_250000_geo,Shishmaref,,
Shishmaref,361421,250000,1950,1979,1980,0,Topographic,0,0,0,0,0,,AK_Shishmaref_361421_1950_250000_geo.tif,AK_Shishmaref_361421_1950_250000_geo,Shishmaref,,
Shishmaref,361422,250000,1950,1984,1984,0,Topographic,0,1,0,0,0,,AK_Shishmaref_361422_1950_250000_geo.tif,AK_Shishmaref_361422_1950_250000_geo,Shishmaref,,
Shungnak,361423,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Shungnak_361423_1951_250000_geo.tif,AK_Shungnak_361423_1951_250000_geo,Shungnak,,"1) Print date assumed (hand labelled: Oct 18, 1951)"
Shungnak,361424,250000,1955,,1958,0,Topographic,0,0,0,0,0,bright green,AK_Shungnak_361424_1955_250000_geo.tif,AK_Shungnak_361424_1955_250000_geo,Shungnak,,
Shungnak,361425,250000,1955,,1958,0,Topographic,1,0,0,0,0,,AK_Shungnak_361425_1955_250000_geo.tif,AK_Shungnak_361425_1955_250000_geo,Shungnak,,
Shungnak,464113,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Shungnak_464113_1964_250000_geo.tif,AK_Shungnak_464113_1964_250000_geo,Shungnak,,
Shungnak,361426,250000,1955,,1965,0,Topographic,0,0,0,0,0,bright green,AK_Shungnak_361426_1955_250000_geo.tif,AK_Shungnak_361426_1955_250000_geo,Shungnak,,
Shungnak,361427,250000,1955,1974,1975,0,Topographic,1,0,1,0,0,,AK_Shungnak_361427_1955_250000_geo.tif,AK_Shungnak_361427_1955_250000_geo,Shungnak,,
Shungnak,361428,250000,1955,1974,1975,0,Topographic,0,0,0,0,0,,AK_Shungnak_361428_1955_250000_geo.tif,AK_Shungnak_361428_1955_250000_geo,Shungnak,,
Shungnak,361429,250000,1955,1983,1983,0,Topographic,0,1,0,0,0,,AK_Shungnak_361429_1955_250000_geo.tif,AK_Shungnak_361429_1955_250000_geo,Shungnak,,
Simeonof Island,464114,250000,1967,,1967,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Simeonof Island_464114_1967_250000_geo.tif,AK_Simeonof Island_464114_1967_250000_geo,Simeonof Island,,
Simeonof Island,361841,250000,1963,,1968,0,Topographic,0,0,0,0,0,,AK_Simeonof Island_361841_1963_250000_geo.tif,AK_Simeonof Island_361841_1963_250000_geo,Simeonof Island,,
Simeonof Island,361840,250000,1963,,1981,0,Topographic,0,0,0,0,0,,AK_Simeonof Island_361840_1963_250000_geo.tif,AK_Simeonof Island_361840_1963_250000_geo,Simeonof Island,2,
Simeonof Island,361842,250000,1963,,1981,0,Topographic,0,1,0,0,0,,AK_Simeonof Island_361842_1963_250000_geo.tif,AK_Simeonof Island_361842_1963_250000_geo,Simeonof Island,2,
Sitka,361439,250000,1952,,1953,1,Topographic,1,0,0,0,0,,AK_Sitka_361439_1952_250000_geo.tif,AK_Sitka_361439_1952_250000_geo,Sitka,,
Sitka,361440,250000,1952,,1953,1,Topographic,0,0,0,0,0,sepia,AK_Sitka_361440_1952_250000_geo.tif,AK_Sitka_361440_1952_250000_geo,Sitka,,
Sitka,361438,250000,1952,,1955,1,Topographic,1,0,0,0,0,,AK_Sitka_361438_1952_250000_geo.tif,AK_Sitka_361438_1952_250000_geo,Sitka,,
Sitka,361436,250000,1951,,1958,0,Topographic,0,0,0,0,0,bright green,AK_Sitka_361436_1951_250000_geo.tif,AK_Sitka_361436_1951_250000_geo,Sitka,,
Sitka,361441,250000,1952,,1958,1,Topographic,0,0,0,0,0,,AK_Sitka_361441_1952_250000_geo.tif,AK_Sitka_361441_1952_250000_geo,Sitka,,
Sitka,361435,250000,1951,,1960,0,Topographic,1,0,0,0,0,,AK_Sitka_361435_1951_250000_geo.tif,AK_Sitka_361435_1951_250000_geo,Sitka,,
Sitka,464115,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Sitka_464115_1964_250000_geo.tif,AK_Sitka_464115_1964_250000_geo,Sitka,,
Sitka,361437,250000,1951,1970,1972,0,Topographic,0,0,0,0,0,bright green,AK_Sitka_361437_1951_250000_geo.tif,AK_Sitka_361437_1951_250000_geo,Sitka,,
Sitka,361432,250000,1951,1987,1988,0,Topographic,1,0,1,0,0,,AK_Sitka_361432_1951_250000_geo.tif,AK_Sitka_361432_1951_250000_geo,Sitka,,
Sitka,361433,250000,1951,1987,1988,0,Topographic,0,1,0,0,0,,AK_Sitka_361433_1951_250000_geo.tif,AK_Sitka_361433_1951_250000_geo,Sitka,,
Sitka,361442,250000,1951,1987,1988,0,Topographic,1,0,0,0,0,,AK_Sitka_361442_1951_250000_geo.tif,AK_Sitka_361442_1951_250000_geo,Sitka,,1) Center bottom marginalia adds Fairbanks as purchase location
Skagway,361444,250000,1952,,1953,1,Topographic,0,0,0,0,0,sepia,AK_Skagway_361444_1952_250000_geo.tif,AK_Skagway_361444_1952_250000_geo,Skagway,,
Skagway,361445,250000,1952,,1953,1,Topographic,1,0,0,0,0,,AK_Skagway_361445_1952_250000_geo.tif,AK_Skagway_361445_1952_250000_geo,Skagway,,
Skagway,361446,250000,1952,1956,1956,0,Topographic,1,0,1,0,0,,AK_Skagway_361446_1952_250000_geo.tif,AK_Skagway_361446_1952_250000_geo,Skagway,,
Skagway,361447,250000,1952,1956,1956,1,Topographic,0,0,0,0,0,sepia,AK_Skagway_361447_1952_250000_geo.tif,AK_Skagway_361447_1952_250000_geo,Skagway,,
Skagway,361448,250000,1961,,1967,0,Topographic,0,0,0,0,0,,AK_Skagway_361448_1961_250000_geo.tif,AK_Skagway_361448_1961_250000_geo,Skagway,,
Skagway,361449,250000,1961,1973,1974,0,Topographic,0,0,0,0,0,,AK_Skagway_361449_1961_250000_geo.tif,AK_Skagway_361449_1961_250000_geo,Skagway,,
Skagway,361450,250000,1961,1982,1982,0,Topographic,0,0,0,0,0,,AK_Skagway_361450_1961_250000_geo.tif,AK_Skagway_361450_1961_250000_geo,Skagway,,
Skagway,361451,250000,1961,1982,1993,0,Topographic,0,1,0,0,0,,AK_Skagway_361451_1961_250000_geo.tif,AK_Skagway_361451_1961_250000_geo,Skagway,,
Sleetmute,361452,250000,1950,,1950,1,Topographic,0,0,0,0,0,sepia,AK_Sleetmute_361452_1950_250000_geo.tif,AK_Sleetmute_361452_1950_250000_geo,Sleetmute,,1) Print date is assumed
Sleetmute,708021,250000,1950,,1961,1,Topographic,1,0,1,0,0,,AK_Sleetmute_708021_1950_250000_geo.tif,AK_Sleetmute_708021_1950_250000_geo,Sleetmute,,"1) Print date assumed (hand labelled: Feb 2, 1961)"
Sleetmute,361455,250000,1954,,1967,0,Topographic,0,0,0,0,0,,AK_Sleetmute_361455_1954_250000_geo.tif,AK_Sleetmute_361455_1954_250000_geo,Sleetmute,,
Sleetmute,361456,250000,1954,,1967,0,Topographic,0,1,0,0,0,,AK_Sleetmute_361456_1954_250000_geo.tif,AK_Sleetmute_361456_1954_250000_geo,Sleetmute,,1) USGS logo in marginalia
Solomon,361848,250000,1951,,1951,1,Topographic,0,0,0,0,0,,AK_Solomon_361848_1951_250000_geo.tif,AK_Solomon_361848_1951_250000_geo,Solomon,,1) Print date is assumed
Solomon,708022,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Solomon_708022_1951_250000_geo.tif,AK_Solomon_708022_1951_250000_geo,Solomon,,1) Print date assumed (hand labelled: 8-02-1951)
Solomon,361847,250000,1951,,1954,1,Topographic,0,0,0,0,0,,AK_Solomon_361847_1951_250000_geo.tif,AK_Solomon_361847_1951_250000_geo,Solomon,,
Solomon,361844,250000,1950,,1956,0,Topographic,1,0,1,0,0,,AK_Solomon_361844_1950_250000_geo.tif,AK_Solomon_361844_1950_250000_geo,Solomon,,
Solomon,361846,250000,1950,,1956,0,Topographic,0,0,0,0,0,,AK_Solomon_361846_1950_250000_geo.tif,AK_Solomon_361846_1950_250000_geo,Solomon,,
Solomon,361850,250000,1950,1972,1973,0,Topographic,0,0,0,0,0,,AK_Solomon_361850_1950_250000_geo.tif,AK_Solomon_361850_1950_250000_geo,Solomon,,
Solomon,361843,250000,1950,1985,1985,0,Bathymetric,0,1,0,0,1,,AK_Solomon_361843_1950_250000_geo.tif,AK_Solomon_361843_1950_250000_geo,Solomon,,1) USGS logo in marginalia
Solomon,361845,250000,1950,1985,1985,0,Bathymetric,0,0,0,0,0,,AK_Solomon_361845_1950_250000_geo.tif,AK_Solomon_361845_1950_250000_geo,Solomon,,1) Center bottom marginalia adds Fairbanks as purchase location
St Lawrence,464133,250000,1949,,1950,1,Topographic,0,0,0,0,0,,AK_St Lawrence_464133_1949_250000_geo.tif,AK_St Lawrence_464133_1949_250000_geo,Saint Lawrence,,1) Cell name not the same as name; 2) Print date assumed (stamped: Jun -5 1950)
St Lawrence,464128,250000,1948,,1954,1,Topographic,0,0,0,0,0,,AK_St Lawrence_464128_1948_250000_geo.tif,AK_St Lawrence_464128_1948_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Lawrence,464130,250000,1948,,1954,1,Topographic,1,0,0,0,0,,AK_St Lawrence_464130_1948_250000_geo.tif,AK_St Lawrence_464130_1948_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Lawrence,464132,250000,1949,,1956,1,Topographic,1,0,0,0,0,,AK_St Lawrence_464132_1949_250000_geo.tif,AK_St Lawrence_464132_1949_250000_geo,Saint Lawrence,,1) Cell name not the same as name; 2) Print date assumed (stamped: May ?? 1956)
St Lawrence,361371,250000,1948,,1958,0,Topographic,0,0,0,0,0,,AK_St Lawrence_361371_1948_250000_geo.tif,AK_St Lawrence_361371_1948_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Lawrence,361374,250000,1948,,1958,0,Topographic,1,0,0,0,0,,AK_St Lawrence_361374_1948_250000_geo.tif,AK_St Lawrence_361374_1948_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Lawrence,464131,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_St Lawrence_464131_1964_250000_geo.tif,AK_St Lawrence_464131_1964_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Lawrence,361377,250000,1948,1970,1971,0,Topographic,1,0,1,0,0,,AK_St Lawrence_361377_1948_250000_geo.tif,AK_St Lawrence_361377_1948_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Lawrence,361378,250000,1948,1970,1971,0,Topographic,0,0,0,0,0,,AK_St Lawrence_361378_1948_250000_geo.tif,AK_St Lawrence_361378_1948_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Lawrence,361379,250000,1948,1974,1976,0,Topographic,0,1,0,0,0,,AK_St Lawrence_361379_1948_250000_geo.tif,AK_St Lawrence_361379_1948_250000_geo,Saint Lawrence,,1) Cell name not the same as name
St Matthew,464137,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_St Matthew_464137_1951_250000_geo.tif,AK_St Matthew_464137_1951_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Matthew,464138,250000,1951,,1952,1,Topographic,0,0,0,0,0,,AK_St Matthew_464138_1951_250000_geo.tif,AK_St Matthew_464138_1951_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Matthew,464136,250000,1951,,1958,1,Topographic,1,0,0,0,0,,AK_St Matthew_464136_1951_250000_geo.tif,AK_St Matthew_464136_1951_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Matthew,464135,250000,1951,,1961,1,Topographic,0,0,0,0,0,,AK_St Matthew_464135_1951_250000_geo.tif,AK_St Matthew_464135_1951_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Matthew,464134,250000,1951,,1965,1,Topographic,0,1,0,0,0,,AK_St Matthew_464134_1951_250000_geo.tif,AK_St Matthew_464134_1951_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Matthew,361381,250000,1951,,1969,0,Topographic,1,0,1,0,0,,AK_St Matthew_361381_1951_250000_geo.tif,AK_St Matthew_361381_1951_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Matthew,361382,250000,1951,,1969,0,Topographic,0,0,0,0,0,,AK_St Matthew_361382_1951_250000_geo.tif,AK_St Matthew_361382_1951_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Matthew,464140,250000,1969,,1969,0,Q501-2 - Army COE,0,0,0,1,0,,AK_St Matthew_464140_1969_250000_geo.tif,AK_St Matthew_464140_1969_250000_geo,Saint Matthew,,1) Cell name not the same as name
St Michael,361389,250000,1951,,1951,1,Topographic,0,0,0,0,0,,AK_St Michael_361389_1951_250000_geo.tif,AK_St Michael_361389_1951_250000_geo,Saint Michael,,1) Cell name not the same as name; 2) Print date is assumed (hand labelled 9-17-1951)
St Michael,464141,250000,1951,,1951,1,Topographic,0,0,0,0,0,,AK_St Michael_464141_1951_250000_geo.tif,AK_St Michael_464141_1951_250000_geo,Saint Michael,,1) Cell name not the same as name; 2) Print date is assumed (stamped 9-24-1951)
St Michael,361390,250000,1952,,1959,0,Topographic,0,0,0,0,0,,AK_St Michael_361390_1952_250000_geo.tif,AK_St Michael_361390_1952_250000_geo,Saint Michael,2,1) Cell name not the same as name
St Michael,361391,250000,1952,,1959,0,Topographic,1,0,1,0,0,,AK_St Michael_361391_1952_250000_geo.tif,AK_St Michael_361391_1952_250000_geo,Saint Michael,,1) Cell name not the same as name
St Michael,464139,250000,1952,,1959,0,Topographic,0,0,0,0,0,,AK_St Michael_464139_1952_250000_geo.tif,AK_St Michael_464139_1952_250000_geo,Saint Michael,2,1) Cell name not the same as name
St Michael,464142,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_St Michael_464142_1964_250000_geo.tif,AK_St Michael_464142_1964_250000_geo,Saint Michael,,1) Cell name not the same as name
St Michael,361392,250000,1952,1972,1973,0,Topographic,0,0,0,0,0,,AK_St Michael_361392_1952_250000_geo.tif,AK_St Michael_361392_1952_250000_geo,Saint Michael,,1) Cell name not the same as name
St Michael,361393,250000,1952,1980,1981,0,Topographic,0,1,0,0,0,,AK_St Michael_361393_1952_250000_geo.tif,AK_St Michael_361393_1952_250000_geo,Saint Michael,,1) Cell name not the same as name
Stepovak Bay,361457,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Stepovak Bay_361457_1951_250000_geo.tif,AK_Stepovak Bay_361457_1951_250000_geo,Stepovak Bay,,
Stepovak Bay,361458,250000,1963,,1969,0,Topographic,0,0,0,0,0,,AK_Stepovak Bay_361458_1963_250000_geo.tif,AK_Stepovak Bay_361458_1963_250000_geo,Stepovak Bay,,
Stepovak Bay,464144,250000,1969,,1969,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Stepovak Bay_464144_1969_250000_geo.tif,AK_Stepovak Bay_464144_1969_250000_geo,Stepovak Bay,,
Stepovak Bay,361459,250000,1963,1981,1981,0,Topographic,0,0,0,0,0,,AK_Stepovak Bay_361459_1963_250000_geo.tif,AK_Stepovak Bay_361459_1963_250000_geo,Stepovak Bay,,
Stepovak Bay,361460,250000,1963,1981,1981,0,Topographic,0,1,0,0,0,,AK_Stepovak Bay_361460_1963_250000_geo.tif,AK_Stepovak Bay_361460_1963_250000_geo,Stepovak Bay,,1) Note on inholdings in lower left marginalia
Sumdum,361464,250000,1952,,1953,1,Topographic,1,0,0,0,0,,AK_Sumdum_361464_1952_250000_geo.tif,AK_Sumdum_361464_1952_250000_geo,Sumdum,,
Sumdum,361465,250000,1952,,1953,1,Topographic,0,0,0,0,0,sepia,AK_Sumdum_361465_1952_250000_geo.tif,AK_Sumdum_361465_1952_250000_geo,Sumdum,,
Sumdum,361462,250000,1952,,1954,1,Topographic,1,0,0,0,0,,AK_Sumdum_361462_1952_250000_geo.tif,AK_Sumdum_361462_1952_250000_geo,Sumdum,,
Sumdum,361463,250000,1952,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Sumdum_361463_1952_250000_geo.tif,AK_Sumdum_361463_1952_250000_geo,Sumdum,,
Sumdum,361461,250000,1952,,1961,1,Topographic,1,0,1,0,0,,AK_Sumdum_361461_1952_250000_geo.tif,AK_Sumdum_361461_1952_250000_geo,Sumdum,,
Sumdum,361466,250000,1952,,1961,1,Topographic,0,1,0,0,0,,AK_Sumdum_361466_1952_250000_geo.tif,AK_Sumdum_361466_1952_250000_geo,Sumdum,,
Sumdum,361467,250000,1961,,1967,0,Topographic,0,0,0,0,0,bright green,AK_Sumdum_361467_1961_250000_geo.tif,AK_Sumdum_361467_1961_250000_geo,Sumdum,,
Sumdum,361468,250000,1961,1971,1972,0,Topographic,0,0,0,0,0,bright green,AK_Sumdum_361468_1961_250000_geo.tif,AK_Sumdum_361468_1961_250000_geo,Sumdum,,
Survey Pass,464149,250000,1951,,1952,1,Topographic,0,0,0,0,0,,AK_Survey Pass_464149_1951_250000_geo.tif,AK_Survey Pass_464149_1951_250000_geo,Survey Pass,,
Survey Pass,361471,250000,1956,,1959,0,Topographic,0,0,0,0,0,bright green,AK_Survey Pass_361471_1956_250000_geo.tif,AK_Survey Pass_361471_1956_250000_geo,Survey Pass,,
Survey Pass,361473,250000,1956,,1959,0,Topographic,1,0,0,0,0,,AK_Survey Pass_361473_1956_250000_geo.tif,AK_Survey Pass_361473_1956_250000_geo,Survey Pass,,
Survey Pass,464150,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Survey Pass_464150_1964_250000_geo.tif,AK_Survey Pass_464150_1964_250000_geo,Survey Pass,,
Survey Pass,361472,250000,1956,1966,1967,0,Topographic,0,0,0,0,0,bright green,AK_Survey Pass_361472_1966_250000_geo.tif,AK_Survey Pass_361472_1966_250000_geo,Survey Pass,,1) Date in filename is wrong
Survey Pass,361474,250000,1956,1966,1967,0,Topographic,1,0,0,0,0,,AK_Survey Pass_361474_1956_250000_geo.tif,AK_Survey Pass_361474_1956_250000_geo,Survey Pass,,
Survey Pass,361475,250000,1956,1973,1974,0,Topographic,0,0,0,0,0,,AK_Survey Pass_361475_1956_250000_geo.tif,AK_Survey Pass_361475_1956_250000_geo,Survey Pass,,
Survey Pass,361476,250000,1956,1973,1974,0,Topographic,1,0,1,0,0,,AK_Survey Pass_361476_1956_250000_geo.tif,AK_Survey Pass_361476_1956_250000_geo,Survey Pass,,
Survey Pass,361477,250000,1956,1982,1982,0,Topographic,0,1,0,0,0,,AK_Survey Pass_361477_1956_250000_geo.tif,AK_Survey Pass_361477_1956_250000_geo,Survey Pass,,
Survey Pass,361469,250000,1956,1982,1994,0,Topographic,0,0,0,0,0,,AK_Survey Pass_361469_1956_250000_geo.tif,AK_Survey Pass_361469_1956_250000_geo,Survey Pass,,
Sutwik Island,361479,250000,1951,,1953,1,Topographic,1,0,0,0,0,,AK_Sutwik Island_361479_1951_250000_geo.tif,AK_Sutwik Island_361479_1951_250000_geo,Sutwik Island,,
Sutwik Island,361480,250000,1951,,1953,1,Topographic,0,0,0,0,0,sepia,AK_Sutwik Island_361480_1951_250000_geo.tif,AK_Sutwik Island_361480_1951_250000_geo,Sutwik Island,,
Sutwik Island,361478,250000,1951,,1962,1,Topographic,0,0,0,0,0,,AK_Sutwik Island_361478_1951_250000_geo.tif,AK_Sutwik Island_361478_1951_250000_geo,Sutwik Island,,
Sutwik Island,361481,250000,1951,,1962,1,Topographic,1,0,1,0,0,,AK_Sutwik Island_361481_1951_250000_geo.tif,AK_Sutwik Island_361481_1951_250000_geo,Sutwik Island,,
Sutwik Island,361483,250000,1963,,1968,0,Topographic,0,0,0,0,0,,AK_Sutwik Island_361483_1963_250000_geo.tif,AK_Sutwik Island_361483_1963_250000_geo,Sutwik Island,,
Sutwik Island,361482,250000,1963,,1976,0,Topographic,0,1,0,0,0,,AK_Sutwik Island_361482_1963_250000_geo.tif,AK_Sutwik Island_361482_1963_250000_geo,Sutwik Island,,
Table Mountain,361487,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_Table Mountain_361487_1951_250000_geo.tif,AK_Table Mountain_361487_1951_250000_geo,Table Mountain,,
Table Mountain,361488,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Table Mountain_361488_1951_250000_geo.tif,AK_Table Mountain_361488_1951_250000_geo,Table Mountain,,
Table Mountain,361486,250000,1951,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Table Mountain_361486_1951_250000_geo.tif,AK_Table Mountain_361486_1951_250000_geo,Table Mountain,,
Table Mountain,361489,250000,1951,,1954,1,Topographic,1,0,0,0,0,,AK_Table Mountain_361489_1951_250000_geo.tif,AK_Table Mountain_361489_1951_250000_geo,Table Mountain,,
Table Mountain,361490,250000,1956,,1958,0,Topographic,1,0,1,0,0,,AK_Table Mountain_361490_1956_250000_geo.tif,AK_Table Mountain_361490_1956_250000_geo,Table Mountain,,
Table Mountain,361491,250000,1956,,1958,0,Topographic,0,0,0,0,0,,AK_Table Mountain_361491_1956_250000_geo.tif,AK_Table Mountain_361491_1956_250000_geo,Table Mountain,,
Table Mountain,464155,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Table Mountain_464155_1964_250000_geo.tif,AK_Table Mountain_464155_1964_250000_geo,Table Mountain,,
Table Mountain,361492,250000,1956,1972,1973,0,Topographic,0,0,0,0,0,,AK_Table Mountain_361492_1956_250000_geo.tif,AK_Table Mountain_361492_1956_250000_geo,Table Mountain,,
Table Mountain,361485,250000,1956,1984,1984,0,Topographic,0,1,0,0,0,,AK_Table Mountain_361485_1956_250000_geo.tif,AK_Table Mountain_361485_1956_250000_geo,Table Mountain,,1) USGS logo in marginalia
Table Mountain,361494,250000,1956,1984,1984,0,Topographic,0,0,0,0,0,,AK_Table Mountain_361494_1956_250000_geo.tif,AK_Table Mountain_361494_1956_250000_geo,Table Mountain,,
Table Mountain,707876,250000,1956,1984,1984,0,Topographic,0,0,0,0,0,,AK_Table Mountain_707876_1956_250000_geo.tif,AK_Table Mountain_707876_1956_250000_geo,Table Mountain,,1) Print date is assumed (hand labelled 7-14-84)
Taku River,361496,250000,1953,,1953,1,Topographic,1,0,0,0,0,,AK_Taku River_361496_1953_250000_geo.tif,AK_Taku River_361496_1953_250000_geo,Taku River,,"1) Print date assumed (hand labelled: Aug 20, 1953)"
Taku River,361497,250000,1953,,1953,1,Topographic,0,0,0,0,0,sepia,AK_Taku River_361497_1953_250000_geo.tif,AK_Taku River_361497_1953_250000_geo,Taku River,,"1) Print date assumed (hand labelled: Aug 14, 1953)"
Taku River,361495,250000,1953,,1959,1,Topographic,0,0,0,0,0,sepia,AK_Taku River_361495_1953_250000_geo.tif,AK_Taku River_361495_1953_250000_geo,Taku River,,
Taku River,361498,250000,1953,,1959,1,Topographic,1,0,1,0,0,,AK_Taku River_361498_1953_250000_geo.tif,AK_Taku River_361498_1953_250000_geo,Taku River,,
Taku River,361499,250000,1960,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Taku River_361499_1960_250000_geo.tif,AK_Taku River_361499_1960_250000_geo,Taku River,,
Taku River,361500,250000,1960,,1971,0,Topographic,0,1,0,0,0,,AK_Taku River_361500_1960_250000_geo.tif,AK_Taku River_361500_1960_250000_geo,Taku River,,1) USGS logo in marginalia
Taku River,361501,250000,1960,,1971,0,Topographic,0,0,0,0,0,,AK_Taku River_361501_1960_250000_geo.tif,AK_Taku River_361501_1960_250000_geo,Taku River,2,
Taku River,361502,250000,1960,,1971,0,Topographic,0,0,0,0,0,,AK_Taku River_361502_1960_250000_geo.tif,AK_Taku River_361502_1960_250000_geo,Taku River,2,
Talkeetna,361507,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Talkeetna_361507_1951_250000_geo.tif,AK_Talkeetna_361507_1951_250000_geo,Talkeetna,,1) Print date assumed (hand labelled: 3-28-1951)
Talkeetna,361505,250000,1950,,1954,1,Topographic,0,0,0,0,0,,AK_Talkeetna_361505_1950_250000_geo.tif,AK_Talkeetna_361505_1950_250000_geo,Talkeetna,,
Talkeetna,361506,250000,1950,,1960,1,Topographic,0,0,0,0,0,,AK_Talkeetna_361506_1950_250000_geo.tif,AK_Talkeetna_361506_1950_250000_geo,Talkeetna,,
Talkeetna,361508,250000,1958,,1964,0,Topographic,0,0,0,0,0,bright green,AK_Talkeetna_361508_1958_250000_geo.tif,AK_Talkeetna_361508_1958_250000_geo,Talkeetna,,
Talkeetna,464161,250000,1965,,1965,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Talkeetna_464161_1965_250000_geo.tif,AK_Talkeetna_464161_1965_250000_geo,Talkeetna,,
Talkeetna,361509,250000,1958,1967,1968,0,Topographic,0,0,0,0,0,,AK_Talkeetna_361509_1958_250000_geo.tif,AK_Talkeetna_361509_1958_250000_geo,Talkeetna,,
Talkeetna,361510,250000,1958,1967,1973,0,Topographic,0,0,0,0,0,,AK_Talkeetna_361510_1958_250000_geo.tif,AK_Talkeetna_361510_1958_250000_geo,Talkeetna,,
Talkeetna,361503,250000,1958,1967,1992,0,Topographic,0,0,0,0,0,,AK_Talkeetna_361503_1958_250000_geo.tif,AK_Talkeetna_361503_1958_250000_geo,Talkeetna,,1) USGS logo in marginalia
Talkeetna,707879,250000,1958,1967,1992,0,Topographic,0,1,0,0,0,,AK_Talkeetna_707879_1958_250000_geo.tif,AK_Talkeetna_707879_1958_250000_geo,Talkeetna,,
Talkeetna Mountains,361512,250000,1950,,1950,1,Topographic,1,0,0,0,0,,AK_Talkeetna Mountains_361512_1950_250000_geo.tif,AK_Talkeetna Mountains_361512_1950_250000_geo,Talkeetna Mountains,,1) Print date assumed (stamped: Jun 21 1950)
Talkeetna Mountains,464167,250000,1950,,1950,1,Topographic,0,0,0,0,0,,AK_Talkeetna Mountains_464167_1950_250000_geo.tif,AK_Talkeetna Mountains_464167_1950_250000_geo,Talkeetna Mountains,,1) Print date assumed (stamped: Jun 22 1950)
Talkeetna Mountains,361513,250000,1954,,1956,0,Topographic,0,0,0,0,0,sepia,AK_Talkeetna Mountains_361513_1954_250000_geo.tif,AK_Talkeetna Mountains_361513_1954_250000_geo,Talkeetna Mountains,,
Talkeetna Mountains,361519,250000,1954,,1956,0,Topographic,1,0,0,0,0,,AK_Talkeetna Mountains_361519_1954_250000_geo.tif,AK_Talkeetna Mountains_361519_1954_250000_geo,Talkeetna Mountains,,
Talkeetna Mountains,464166,250000,1957,,1957,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Talkeetna Mountains_464166_1957_250000_geo.tif,AK_Talkeetna Mountains_464166_1957_250000_geo,Talkeetna Mountains,,
Talkeetna Mountains,361514,250000,1954,1966,1966,0,Topographic,1,0,1,0,0,,AK_Talkeetna Mountains_361514_1966_250000_geo.tif,AK_Talkeetna Mountains_361514_1966_250000_geo,Talkeetna Mountains,,1) Date in filename is wrong
Talkeetna Mountains,361515,250000,1954,1966,1966,0,Topographic,0,0,0,0,0,bright green,AK_Talkeetna Mountains_361515_1954_250000_geo.tif,AK_Talkeetna Mountains_361515_1954_250000_geo,Talkeetna Mountains,,
Talkeetna Mountains,361516,250000,1954,1969,1970,0,Topographic,0,0,0,0,0,,AK_Talkeetna Mountains_361516_1954_250000_geo.tif,AK_Talkeetna Mountains_361516_1954_250000_geo,Talkeetna Mountains,,
