Version,Cell ID,Map Name,Scale,Date On Map,Datum,Projection,Cell Name,N Lat,W Long,S Lat,E Long,View FGDC Metadata XML,GDA Item ID,Create Date,Grid Size,Download Product S3,NRN,NSN
Current,343786,Saint Michael A-6 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Saint Michael A-6 SW,63.125,-165,63,-164.75,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Saint_Michael_A-6_SW_20200622_TM_geo.xml,15179993,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Saint_Michael_A-6_SW_20200622_TM_geo.pdf,USGSX25K343786,7643016349057
Current,333803,Seldovia D-8 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Seldovia D-8 NE,60,-152.8125,59.875,-152.625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Seldovia_D-8_NE_20200624_TM_geo.xml,15179869,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Seldovia_D-8_NE_20200624_TM_geo.pdf,USGSX25K333803,7643016349264
Current,333804,Seldovia D-8 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Seldovia D-8 NW,60,-153,59.875,-152.8125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Seldovia_D-8_NW_20200720_TM_geo.xml,15430628,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Seldovia_D-8_NW_20200720_TM_geo.pdf,USGSX25K333804,7643016349266
Current,333805,Seldovia D-8 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Seldovia D-8 SE,59.875,-152.8125,59.75,-152.625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Seldovia_D-8_SE_20200629_TM_geo.xml,15202955,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Seldovia_D-8_SE_20200629_TM_geo.pdf,USGSX25K333805,7643016349267
Current,333806,Seldovia D-8 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Seldovia D-8 SW,59.875,-153,59.75,-152.8125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Seldovia_D-8_SW_20200624_TM_geo.xml,15179871,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Seldovia_D-8_SW_20200624_TM_geo.pdf,USGSX25K333806,7643016349268
Current,339052,Simeonof Island D-1 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-1 NW,55,-159.3333333,54.875,-159.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-1_NW_20200623_TM_geo.xml,15167722,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-1_NW_20200623_TM_geo.pdf,USGSX25K339052,7643016349518
Current,339048,Simeonof Island D-1 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-1 SW,54.875,-159.3333333,54.75,-159.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-1_SW_20200623_TM_geo.xml,15167724,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-1_SW_20200623_TM_geo.pdf,USGSX25K339048,7643016349517
Current,339053,Simeonof Island D-2 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-2 NE,55,-159.5,54.875,-159.3333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-2_NE_20200623_TM_geo.xml,15167726,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-2_NE_20200623_TM_geo.pdf,USGSX25K339053,7643016349519
Current,339049,Simeonof Island D-2 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-2 SW,54.875,-159.6666667,54.75,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-2_SW_20200623_TM_geo.xml,15167728,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-2_SW_20200623_TM_geo.pdf,USGSX25K339049,7643016349521
Current,339054,Simeonof Island D-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-3 NW,55,-160,54.875,-159.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-3_NW_20200623_TM_geo.xml,15167730,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-3_NW_20200623_TM_geo.pdf,USGSX25K339054,7643016349520
Current,339050,Simeonof Island D-3 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-3 SE,54.875,-159.8333333,54.75,-159.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-3_SE_20200623_TM_geo.xml,15167732,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-3_SE_20200623_TM_geo.pdf,USGSX25K339050,7643016349522
Current,339055,Simeonof Island D-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-4 NE,55,-160.1666667,54.875,-160,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-4_NE_20200629_TM_geo.xml,15241855,07/06/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-4_NE_20200629_TM_geo.pdf,USGSX25K339055,7643016349523
Current,339056,Simeonof Island D-4 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-4 NW,55,-160.3333333,54.875,-160.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-4_NW_20200629_TM_geo.xml,15241857,07/06/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-4_NW_20200629_TM_geo.pdf,USGSX25K339056,7643016349524
Current,339051,Simeonof Island D-4 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Simeonof Island D-4 SW,54.875,-160.3333333,54.75,-160.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Simeonof_Island_D-4_SW_20200623_TM_geo.xml,15179861,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Simeonof_Island_D-4_SW_20200623_TM_geo.pdf,USGSX25K339051,7643016349525
Current,339244,Stepovak Bay A-5 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-5 NE,55.25,-159.5,55.125,-159.3333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-5_NE_20200625_TM_geo.xml,15202783,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-5_NE_20200625_TM_geo.pdf,USGSX25K339244,7643016349888
Current,339245,Stepovak Bay A-5 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-5 NW,55.25,-159.6666667,55.125,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-5_NW_20200708_TM_geo.xml,15279774,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-5_NW_20200708_TM_geo.pdf,USGSX25K339245,7643016349889
Current,339248,Stepovak Bay A-5 OE E SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-5 OE E SW,55.125,-159.3333333,55,-159.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-5_OE_E_SW_20200625_TM_geo.xml,15202785,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-5_OE_E_SW_20200625_TM_geo.pdf,USGSX25K339248,7643016349890
Current,339249,Stepovak Bay A-5 OE N SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-5 OE N SW,55.375,-159.6666667,55.25,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-5_OE_N_SW_20200708_TM_geo.xml,15279776,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-5_OE_N_SW_20200708_TM_geo.pdf,USGSX25K339249,7643016349891
Current,339240,Stepovak Bay A-5 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-5 SE,55.125,-159.5,55,-159.3333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-5_SE_20200708_TM_geo.xml,15279778,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-5_SE_20200708_TM_geo.pdf,USGSX25K339240,7643016349892
Current,339241,Stepovak Bay A-5 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-5 SW,55.125,-159.6666667,55,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-5_SW_20200625_TM_geo.xml,15202787,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-5_SW_20200625_TM_geo.pdf,USGSX25K339241,7643016349893
Current,339246,Stepovak Bay A-6 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-6 NE,55.25,-159.8333333,55.125,-159.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-6_NE_20200708_TM_geo.xml,15279780,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-6_NE_20200708_TM_geo.pdf,USGSX25K339246,7643016349894
Current,339247,Stepovak Bay A-6 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-6 NW,55.25,-160,55.125,-159.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-6_NW_20200625_TM_geo.xml,15202789,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-6_NW_20200625_TM_geo.pdf,USGSX25K339247,7643016349895
Current,339242,Stepovak Bay A-6 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-6 SE,55.125,-159.8333333,55,-159.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-6_SE_20200708_TM_geo.xml,15279782,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-6_SE_20200708_TM_geo.pdf,USGSX25K339242,7643016349896
Current,339243,Stepovak Bay A-6 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay A-6 SW,55.125,-160,55,-159.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_A-6_SW_20200708_TM_geo.xml,15279784,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_A-6_SW_20200708_TM_geo.pdf,USGSX25K339243,7643016349897
Current,339250,Stepovak Bay B-6 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay B-6 SW,55.375,-160,55.25,-159.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_B-6_SW_20200625_TM_geo.xml,15202791,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_B-6_SW_20200625_TM_geo.pdf,USGSX25K339250,7643016349898
Current,339253,Stepovak Bay C-5 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay C-5 NE,55.75,-159.5,55.625,-159.3333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_C-5_NE_20200625_TM_geo.xml,15202793,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_C-5_NE_20200625_TM_geo.pdf,USGSX25K339253,7643016349899
Current,339254,Stepovak Bay C-5 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay C-5 NW,55.75,-159.6666667,55.625,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_C-5_NW_20200708_TM_geo.xml,15279786,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_C-5_NW_20200708_TM_geo.pdf,USGSX25K339254,7643016349900
Current,339251,Stepovak Bay C-5 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay C-5 SW,55.625,-159.6666667,55.5,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_C-5_SW_20200625_TM_geo.xml,15202795,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_C-5_SW_20200625_TM_geo.pdf,USGSX25K339251,7643016349903
Current,339255,Stepovak Bay C-6 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay C-6 NE,55.75,-159.8333333,55.625,-159.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_C-6_NE_20200708_TM_geo.xml,15279788,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_C-6_NE_20200708_TM_geo.pdf,USGSX25K339255,7643016349901
Current,339252,Stepovak Bay C-6 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay C-6 SE,55.625,-159.8333333,55.5,-159.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_C-6_SE_20200625_TM_geo.xml,15202797,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_C-6_SE_20200625_TM_geo.pdf,USGSX25K339252,7643016349902
Current,339264,Stepovak Bay D-2 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-2 NE,56,-158.5,55.875,-158.3333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-2_NE_20200629_TM_geo.xml,15203001,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-2_NE_20200629_TM_geo.pdf,USGSX25K339264,7643016349904
Current,339265,Stepovak Bay D-2 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-2 NW,56,-158.6666667,55.875,-158.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-2_NW_20200624_TM_geo.xml,15179865,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-2_NW_20200624_TM_geo.pdf,USGSX25K339265,7643016349905
Current,339266,Stepovak Bay D-3 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-3 NE,56,-158.8333333,55.875,-158.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-3_NE_20200629_TM_geo.xml,15203003,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-3_NE_20200629_TM_geo.pdf,USGSX25K339266,7643016349907
Current,339267,Stepovak Bay D-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-3 NW,56,-159,55.875,-158.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-3_NW_20200629_TM_geo.xml,15203005,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-3_NW_20200629_TM_geo.pdf,USGSX25K339267,7643016349906
Current,339256,Stepovak Bay D-3 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-3 SE,55.875,-158.8333333,55.75,-158.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-3_SE_20200624_TM_geo.xml,15179867,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-3_SE_20200624_TM_geo.pdf,USGSX25K339256,7643016349908
Current,339257,Stepovak Bay D-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-3 SW,55.875,-159,55.75,-158.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-3_SW_20200629_TM_geo.xml,15203007,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-3_SW_20200629_TM_geo.pdf,USGSX25K339257,7643016349909
Current,339268,Stepovak Bay D-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-4 NE,56,-159.1666667,55.875,-159,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-4_NE_20200625_TM_geo.xml,15202799,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-4_NE_20200625_TM_geo.pdf,USGSX25K339268,7643016349910
Current,339269,Stepovak Bay D-4 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-4 NW,56,-159.3333333,55.875,-159.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-4_NW_20200625_TM_geo.xml,15202801,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-4_NW_20200625_TM_geo.pdf,USGSX25K339269,7643016349911
Current,346078,Stepovak Bay D-4 OE S NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-4 OE S NW,55.75,-159.3333333,55.625,-159.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-4_OE_S_NW_20200625_TM_geo.xml,15202803,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-4_OE_S_NW_20200625_TM_geo.pdf,USGSX25K346078,7643016349912
Current,339258,Stepovak Bay D-4 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-4 SE,55.875,-159.1666667,55.75,-159,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-4_SE_20200708_TM_geo.xml,15279790,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-4_SE_20200708_TM_geo.pdf,USGSX25K339258,7643016349913
Current,339259,Stepovak Bay D-4 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-4 SW,55.875,-159.3333333,55.75,-159.1666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-4_SW_20200708_TM_geo.xml,15279792,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-4_SW_20200708_TM_geo.pdf,USGSX25K339259,7643016349914
Current,339270,Stepovak Bay D-5 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-5 NE,56,-159.5,55.875,-159.3333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-5_NE_20200625_TM_geo.xml,15202805,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-5_NE_20200625_TM_geo.pdf,USGSX25K339270,7643016349915
Current,339271,Stepovak Bay D-5 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-5 NW,56,-159.6666667,55.875,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-5_NW_20200708_TM_geo.xml,15279794,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-5_NW_20200708_TM_geo.pdf,USGSX25K339271,7643016349916
Current,339260,Stepovak Bay D-5 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-5 SE,55.875,-159.5,55.75,-159.3333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-5_SE_20200708_TM_geo.xml,15279796,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-5_SE_20200708_TM_geo.pdf,USGSX25K339260,7643016349917
Current,339261,Stepovak Bay D-5 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-5 SW,55.875,-159.6666667,55.75,-159.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-5_SW_20200625_TM_geo.xml,15202807,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-5_SW_20200625_TM_geo.pdf,USGSX25K339261,7643016349918
Current,339272,Stepovak Bay D-6 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-6 NE,56,-159.8333333,55.875,-159.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-6_NE_20200708_TM_geo.xml,15279798,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-6_NE_20200708_TM_geo.pdf,USGSX25K339272,7643016349919
Current,339273,Stepovak Bay D-6 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-6 NW,56,-160,55.875,-159.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-6_NW_20200625_TM_geo.xml,15202809,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-6_NW_20200625_TM_geo.pdf,USGSX25K339273,7643016349920
Current,339262,Stepovak Bay D-6 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-6 SE,55.875,-159.8333333,55.75,-159.6666667,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-6_SE_20200708_TM_geo.xml,15279800,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-6_SE_20200708_TM_geo.pdf,USGSX25K339262,7643016349921
Current,339263,Stepovak Bay D-6 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Stepovak Bay D-6 SW,55.875,-160,55.75,-159.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Stepovak_Bay_D-6_SW_20200625_TM_geo.xml,15202811,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Stepovak_Bay_D-6_SW_20200625_TM_geo.pdf,USGSX25K339263,7643016349922
Current,336105,Sumdum D-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Sumdum D-3 NW,58,-133,57.875,-132.8333333,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Sumdum_D-3_NW_20200624_TM_geo.xml,15202941,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Sumdum_D-3_NW_20200624_TM_geo.pdf,USGSX25K336105,7643016349982
Current,341665,Sutwik Island A-3 OE S NE,25000,2020,North American Datum of 1983,Transverse Mercator,Sutwik Island A-3 OE S NE,56,-156.7916667,55.875,-156.625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Sutwik_Island_A-3_OE_S_NE_20200623_TM_geo.xml,15179863,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Sutwik_Island_A-3_OE_S_NE_20200623_TM_geo.pdf,USGSX25K341665,7643016350095
Current,336579,Table Mountain B-2 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Table Mountain B-2 SE,68.375,-141.9,68.25,-141.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Table_Mountain_B-2_SE_20200811_TM_geo.xml,15623739,08/11/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Table_Mountain_B-2_SE_20200811_TM_geo.pdf,USGSX25K336579,7643016350161
